id,lon,lat
E02006271,607937.867,252740.091
E02006278,585088.994,264500.232999999
E02006279,583858.354,263846.623
E02003297,569959.631,183746.018999999
E02003296,570338.929,184192.593
E02003295,592649.494,185208.132999999
E02003294,590430.862,185291.728
E02003293,587468.634,185554.120999999
E02003292,589112.071,185599.790999999
E02003291,593633.074,185831.335000001
E02003290,586076.195,185851.279999999
E02003299,565393.482,182424.083000001
E02003298,569214.459,183090.018999999
E02004576,622788.08,230381.960000001
E02004577,606305.749,225983.666999999
E02004574,624058.925,231295.122
E02004575,610785.454,231374.926999999
E02004572,594314.939,187601.157
E02004573,625649.952,231722.584000001
E02004570,580884.246,190546.130000001
E02005526,617695.04,314579.162
E02005527,629220.84,312939.901000001
E02005524,624456.29,315256.094000001
E02005525,616610.394,314461.271
E02004578,624955.73,221478.141000001
E02005522,626143.3,319991.961999999
E02004579,616544.516,220586.950999999
E02005523,619084.361,316812.958000001
E02005520,619299.452,326562.767999999
E02005521,610344.663,322884.285
E02005528,623616.432,312648.390000001
E02005529,620341.284,312632.217
E02004497,573225.166,205244.938999999
E02004496,570700.194,205594.945
E02004495,567417.796,206188.685000001
E02004494,570700.393,206684.024
E02004493,569658.082,207007.960999999
E02004492,572633.58,207109.094000001
E02004491,572456.589,208355.219000001
E02004490,569867.643,208425.001
E02004499,571053.04,204768.855
E02004498,572159.229,204911.331
E02003793,532920.063,244171.017000001
E02003792,538666.31,244807.489
E02003791,547975.393,246441.903999999
E02003790,557001.83,247224.006999999
E02003719,545784.766,261182.756999999
E02003626,507310.204,250068.901000001
E02003627,505472.988,249859.498
E02003624,505819.188,250562.274
E02003625,504498.068,250541.02
E02003622,507648.67,251234.683
E02003623,500790.501,250598.336999999
E02003620,505451.521,252311.862
E02003621,506765.02,251819.941
E02003628,503725.381,249491.491
E02003629,506043.924,248499.896
E02004956,509163.594,202237.913000001
E02004957,510034.12,201277.312999999
E02004954,525142.497,221989.852
E02004955,526146.611,221739.329
E02004952,526482.352,223409.891000001
E02004953,525664.092,223219.533
E02004950,526082.649,224565.591
E02004951,524513.444,224079.233999999
E02004958,507579.686,197463.41
E02004959,504863.328,195835.334000001
E02004866,503853.799,207981.648
E02004867,498087.586,207942.323999999
E02004864,499131.891,208311.138
E02004865,504736.691,208190.414999999
E02004862,506585.371,209533.514
E02004863,506213.763,208330.463
E02004860,507773.539,209981.686000001
E02004861,497705.496,209209.584000001
E02004868,507306.666,207714.585000001
E02004869,499367.083,207429.49
E02006246,615092.779,246508.146
E02006247,613935.68,246007.963
E02006245,614951.212,247365.522
E02006242,570388.561,269973.267000001
E02006243,563578.744,264723.688999999
E02006240,569480.767,277335.238
E02006241,571421.341,275144.361
E02006248,618306.114,245763.489
E02006249,616772.882,245450.676000001
E02004546,545401.798,210235.08
E02004547,543898.123,210303.459000001
E02004544,547512.014,211694.142000001
E02004545,546338.391,210608.373
E02004542,543970.007,193126.441
E02004543,544535.542,192099.084000001
E02004540,541970.059,195513.187999999
E02004541,541457.624,193948.0
E02005536,632605.507,308427.442
E02005537,640468.946,308462.183
E02005534,626366.724,309645.736
E02005535,627547.161,309408.987
E02004548,547893.497,209431.889
E02005532,625226.939,311484.458000001
E02004549,545787.245,208936.776000001
E02005533,634605.548,310056.586999999
E02005530,621241.599,312045.58
E02005531,624441.615,312006.249
E02005538,649558.945,316838.887
E02005539,645234.633,317119.82
E02003636,508169.763,230919.955
E02003637,500390.413,228158.047
E02003634,506634.958,246278.988
E02003635,500873.353,245180.851
E02003632,503758.661,247882.799000001
E02003633,503072.462,247084.177999999
E02003630,505031.887,248353.200999999
E02003631,503045.167,248320.426000001
E02003638,493211.409,225836.757999999
E02003639,492389.063,225528.332
E02004926,513633.13,214244.257999999
E02004927,517622.909,213828.191
E02004924,512490.43,215376.574999999
E02004925,514416.263,214868.073000001
E02004922,516558.197,227340.596000001
E02004923,522715.176,218950.821
E02004920,517838.258,229571.728
E02004921,519411.29,228843.505000001
E02004928,514518.917,213017.869000001
E02004929,510330.042,212335.359999999
E02004876,501643.762,203547.745999999
E02004877,507034.46,202914.282
E02004874,506131.653,206130.015000001
E02004875,507028.22,205574.586999999
E02004872,508056.043,206629.950999999
E02004873,504831.082,206357.364
E02004870,506196.248,207165.942
E02004871,503550.646,206918.024
E02004878,536316.211,229440.517999999
E02004879,530132.001,223699.965
E02006306,652820.67,292570.055
E02006307,651855.222,291921.243000001
E02006304,652816.682,294465.119999999
E02006305,654554.807,293492.073000001
E02006302,653635.57,296175.743000001
E02006303,653850.768,294777.738
E02006300,629102.353,235148.202
E02006301,630168.963,234461.653999999
E02006308,654245.549,291971.855
E02006309,653166.73,291452.882999999
E02003266,503896.536,223616.290999999
E02003267,507959.117,223061.612
E02003264,508885.941,223993.75
E02003265,511199.259,223750.448999999
E02003262,505272.124,224237.967
E02003263,507098.296,224086.453
E02003260,506265.445,225421.812999999
E02003261,508172.293,225099.313999999
E02003268,506136.469,223109.949999999
E02006256,616082.711,243183.003
E02003269,509938.834,222963.023
E02006257,613858.61,242933.947000001
E02006254,614824.101,243991.494999999
E02006255,617760.186,243686.058
E02006252,618622.455,244458.18
E02006253,619486.486,244289.927999999
E02006250,615203.188,245229.209000001
E02006251,617389.694,244515.817
E02006258,618999.127,242604.186000001
E02006259,614752.199,242343.709000001
E02004556,585247.082,211763.607999999
E02004557,585946.158,208274.213
E02004554,543913.438,207548.719000001
E02004555,593422.008,211486.405999999
E02004552,543190.223,208368.613
E02004553,545277.833,207822.48
E02004550,544556.99,208660.081
E02004551,546981.614,208778.343
E02005506,595572.383,312827.619999999
E02005587,625365.47,309901.518999999
E02005507,598834.763,312064.120999999
E02005586,623338.447,310063.232000001
E02005504,589144.589,317871.816
E02005585,621856.259,310527.786
E02005505,598999.352,313751.756999999
E02005584,622670.383,311311.642999999
E02004558,585193.61,206742.517999999
E02005583,636752.759,319619.551000001
E02004559,584948.098,205977.669
E02005503,601738.725,319112.891000001
E02005582,637662.786,325367.569
E02005581,630225.429,325950.200999999
E02005580,592445.699,330112.864
E02005508,604592.108,311103.125
E02005589,620058.336,309217.603
E02005509,582019.718,308619.777000001
E02005588,618311.303,309301.716
E02004466,562941.6,195290.324999999
E02004467,558840.344,194771.77
E02004464,558901.459,199244.027000001
E02004465,564573.258,199280.274
E02004462,581895.861,214127.454
E02004463,579547.015,211876.222999999
E02004460,581702.76,215972.541999999
E02004461,580936.974,214810.439999999
E02004468,561465.361,194871.085999999
E02004469,558074.805,194276.994000001
E02003766,524877.869,270158.402000001
E02003767,511072.999,269562.509
E02003764,523091.632,272357.354
E02003765,531470.788,271842.73
E02003762,520348.146,271509.627
E02003763,531022.925,272997.705
E02003760,524386.754,273288.345000001
E02003761,525164.902,273081.098999999
E02003768,529863.084,270199.186000001
E02003769,519358.535,267345.726
E02003606,506553.987,238646.574999999
E02003607,499295.05,241034.622
E02003605,495418.253,241904.855
E02003602,516018.661,246349.721999999
E02005606,641050.921,295262.214
E02003603,519199.296,244761.390000001
E02005607,617885.565,292879.078
E02003600,516996.964,249219.385
E02005604,634566.608,300521.42
E02003601,522197.922,249295.15
E02005605,619544.264,299988.972999999
E02005602,626880.043,302090.454
E02005603,611847.738,301851.569
E02005600,604667.318,301951.097999999
E02005601,610908.971,302277.073999999
E02003608,518985.577,237613.456
E02003609,514119.888,238703.193
E02005608,629902.757,291136.832
E02005609,624373.023,283582.094000001
E02004936,517185.393,207231.336999999
E02004937,513715.965,206495.278000001
E02004934,516112.009,207409.342
E02004935,515129.25,207110.969000001
E02004932,514484.684,208453.495999999
E02004933,515971.994,208302.503
E02004931,517019.996,208945.251
E02004938,518250.43,206673.486
E02004939,516582.739,206135.002
E02004846,536673.665,207131.109999999
E02004847,536580.681,205037.129000001
E02004844,537796.691,209701.82
E02004845,537135.877,208734.011
E02004843,537345.211,210394.943
E02004848,534100.694,203979.946
E02004849,532440.168,203471.844000001
E02006316,638935.534,277597.734999999
E02006314,634123.692,288878.662
E02006315,649907.196,277743.073999999
E02006312,643860.822,289355.742000001
E02006313,652790.684,289348.351
E02006310,651320.695,290551.672
E02006311,642525.634,289797.868000001
E02003276,507752.503,221497.380999999
E02003277,508022.544,220685.108999999
E02003274,508273.013,222065.416999999
E02003275,509294.323,221781.83
E02003272,507308.18,222469.483999999
E02003273,510527.195,222125.995999999
E02003270,504799.358,222796.115
E02003271,511945.856,222498.895
E02003278,509139.386,220529.68
E02003279,583849.507,188994.487
E02006227,594713.862,250383.869999999
E02006228,583078.378,248414.486
E02006229,586448.798,245068.284
E02004526,601502.323,213036.497
E02004527,549990.701,205640.573000001
E02004524,596489.633,219012.463
E02004525,589450.494,216248.232999999
E02004522,603793.233,222649.061000001
E02004523,600121.81,222455.818
E02004520,598082.882,222897.794
E02004521,601342.977,223224.204
E02005516,599816.492,285800.982000001
E02005597,617670.66,310682.914000001
E02005517,586326.653,283740.363
E02005596,623234.89,306565.651000001
E02005514,579955.421,293824.536
E02005595,620956.944,306672.995999999
E02005515,606199.261,291469.365
E02005594,622442.559,307758.619999999
E02004528,539566.261,206498.804
E02005512,594954.329,298728.725
E02003739,558909.923,266984.567
E02003646,500715.322,222164.799000001
E02003647,501539.836,221868.403999999
E02003644,502059.979,223913.162
E02003645,503538.297,222456.296
E02003642,502625.12,224687.187000001
E02003643,493275.008,224500.802999999
E02003640,491240.514,225173.287
E02003641,490461.629,225184.222999999
E02003648,502936.14,221170.058
E02003649,502369.97,220796.402000001
E02004976,511179.428,196600.607999999
E02004977,510350.468,196016.221999999
E02004974,510055.433,197968.65
E02004975,509639.162,196951.868000001
E02004972,511618.513,198329.030999999
E02004973,510855.631,198233.971000001
E02004970,511913.78,199652.475
E02004971,510338.705,198994.392000001
E02004978,509780.39,195487.909
E02004979,511753.334,195020.054
E02006826,563960.037,263468.351
E02006825,566284.327,260950.756999999
E02004897,524161.953,201342.02
E02004896,525327.239,201383.959000001
E02004895,537590.601,211706.143999999
E02004894,532678.04,212300.376
E02004893,534358.502,212955.472999999
E02004892,531030.996,213073.267000001
E02004891,532295.062,213554.653999999
E02004890,535358.037,214744.502
E02004899,518584.697,200896.082
E02004898,526434.426,200954.183
E02006266,597959.422,262128.93
E02006267,614861.984,260810.257999999
E02006264,595672.281,265454.455
E02006265,606818.423,263259.467
E02006262,604662.928,274299.67
E02006263,624242.903,273556.033
E02006260,618254.764,242152.242000001
E02006261,614637.611,274264.491
E02006268,604609.491,257886.705
E02006269,603430.237,258843.423
E02003287,590499.366,186457.386
E02003286,582841.254,186528.663000001
E02003285,586463.913,186657.93
E02003284,589241.685,186742.971000001
E02003283,584883.734,187194.17
E02003282,586673.465,187435.483999999
E02003281,583766.191,187754.369000001
E02003280,586630.237,188364.135
E02003289,584445.734,186125.060000001
E02003288,587928.746,186385.481000001
E02004566,587796.413,191138.720000001
E02004567,580899.402,191778.467
E02004564,586485.272,192709.870999999
E02004565,584278.932,192628.879000001
E02004562,594978.517,196331.707
E02004563,581131.648,194747.403999999
E02004560,595865.719,200316.051000001
E02004561,588964.965,200841.095000001
E02005556,564218.204,321885.848999999
E02005557,562482.223,321205.271
E02005554,568833.895,330240.345000001
E02005555,564528.254,323399.005999999
E02004568,579620.233,191593.993000001
E02005552,580459.23,337026.679
E02004569,587240.755,190907.767999999
E02005553,567765.619,336652.613
E02005550,650914.999,303409.058
E02005551,567592.971,340800.684
E02005558,555873.731,320337.800000001
E02005559,563344.787,320200.126
E02004487,568677.023,208644.255999999
E02004485,570903.599,214469.209000001
E02004484,580909.713,183051.247
E02004483,579324.096,183054.096000001
E02004482,578433.715,183736.989
E02004481,580785.974,183885.528999999
E02004480,579296.8,184280.217
E02004489,574961.273,209325.897
E02004488,572154.278,209103.107000001
E02003787,525044.462,252156.119999999
E02003786,546538.114,252432.844000001
E02003785,550954.332,256555.800000001
E02003784,537101.649,257715.717
E02003783,542414.764,260958.213
E02003781,547631.065,262599.847999999
E02003780,544148.404,263141.880999999
E02003789,548759.163,249578.089
E02003788,542674.102,251097.970000001
E02003650,498934.091,220122.334000001
E02003651,506596.458,219248.671
E02004946,525619.378,225987.834000001
E02004947,526374.627,225480.024
E02004944,525189.701,226593.75
E02004945,523795.07,225789.373
E02004942,514324.425,203596.679
E02004943,512920.339,202713.885
E02005593,620036.126,307924.683
E02005513,604397.013,295030.808
E02005592,621668.562,308327.981000001
E02005510,590700.601,305266.653999999
E02005511,591828.965,300691.973999999
E02005590,622503.812,309054.923
E02003599,516973.753,250064.714
E02005518,587857.487,283701.657
E02005599,615195.744,304974.568
E02005519,586353.185,282427.979
E02005598,616703.485,307082.195
E02004476,578392.48,187766.228
E02004477,581409.965,187536.41
E02004474,579588.935,188868.878
E02004475,577004.479,188189.828
E02004472,562235.692,192130.23
E02004473,577250.17,189087.768999999
E02004470,559216.948,193193.811000001
E02004471,560058.043,192594.473999999
E02004478,580415.716,187319.055
E02004479,577300.08,186865.171
E02003776,544939.535,267585.117000001
E02003777,539413.593,266794.780999999
E02003774,516750.098,259277.306
E02003775,539974.485,270176.636
E02003772,517286.432,260244.948000001
E02003773,518672.281,259220.221999999
E02003770,520075.213,261298.564999999
E02003771,518786.291,260677.186000001
E02003778,549549.543,265746.414000001
E02003779,537965.225,263269.622
E02003616,502928.935,262245.445
E02003617,496098.874,255793.101
E02003614,502903.59,234779.243000001
E02003615,504597.814,233037.662
E02003612,521460.822,236557.182
E02003613,503533.89,235393.938999999
E02003610,503478.505,237579.566
E02003611,515997.663,236338.615
E02005610,615714.4,282742.301000001
E02005611,611643.25,280053.426000001
E02003618,502329.999,253337.09
E02003619,510332.398,252884.398
E02004987,525703.385,211812.310000001
E02004906,519922.256,196126.814999999
E02004986,524596.094,212256.631999999
E02004907,513494.898,195497.481000001
E02004985,523161.466,212485.523
E02004904,520678.153,196679.989
E02004984,526328.369,212696.119000001
E02004905,518286.807,195836.447000001
E02004983,525105.994,214012.628
E02004902,518723.775,197403.805
E02004982,523856.39,214300.627
E02004903,512396.421,197035.693
E02004981,522869.571,215342.835999999
E02004900,516178.517,199684.782
E02004980,524844.339,217556.124
E02004901,519293.683,197963.357999999
E02004989,521454.715,208747.439999999
E02004908,514643.981,194684.901000001
E02004988,524366.196,211277.312000001
E02004909,535716.529,241698.823999999
E02004856,506185.145,216102.823999999
E02004857,491674.3,211403.016000001
E02004854,536052.625,201366.088
E02004855,536263.043,200446.381999999
E02004852,536034.588,202446.238
E02004853,534686.814,202292.498
E02004850,536005.279,203447.835000001
E02004851,534227.827,203227.037
E02004858,492318.042,212159.310000001
E02004859,493346.603,211802.943
E02003245,516901.48,300690.173
E02004597,562523.325,222017.720000001
E02004486,570504.077,209382.465
E02004571,581829.332,190083.242000001
E02003604,519985.683,244209.83
E02004930,517202.443,209554.897
E02004529,555680.394,204432.386
E02000246,511350.868,183047.719000001
E02000247,513183.762,182916.720000001
E02000244,516060.596,183282.903000001
E02000242,517186.174,183743.255999999
E02000243,514745.609,183408.722999999
E02000240,513059.561,184839.843
E02000241,513624.414,184476.935000001
E02000248,518591.323,182523.753
E02000249,514389.982,182327.856000001
E02000437,515131.448,191035.759
E02000434,518334.746,191736.888
E02000435,516222.937,191811.012
E02000432,531142.106,187585.59
E02000433,517087.623,192527.891000001
E02000430,530414.895,188187.581
E02000431,528933.731,187693.540999999
E02000438,513433.577,191097.977
E02000439,519279.126,190880.457
E02000746,543422.222,181358.105
E02000747,540093.681,181137.447000001
E02000744,540506.016,181988.143999999
E02000745,541646.274,181678.102
E02000544,514638.338,175044.139
E02000545,516014.794,174921.062000001
E02000542,512831.017,175652.606000001
E02000543,513693.792,175310.089
E02000540,514744.161,176034.401000001
E02000541,511753.872,175931.641000001
E02000548,508849.535,173619.448000001
E02000549,511182.116,173515.853
E02000737,542786.596,183074.254000001
E02000734,540045.037,183570.994999999
E02000735,541021.956,183371.67
E02000732,541812.46,183626.247
E02000733,539376.086,183581.642999999
E02000730,540845.545,184060.342
E02000731,542325.929,183709.831
E02000738,541818.922,183017.222999999
E02000739,540506.279,182898.423
E02000646,530107.683,172252.446
E02000647,531279.401,171647.274
E02000644,531224.304,172473.549000001
E02000645,532117.352,172301.875
E02000642,531960.624,173307.657
E02000643,530416.172,172790.357000001
E02000640,529408.005,173557.352
E02000641,531164.37,173521.336999999
E02000648,532166.225,171374.064999999
E02000649,530041.4,171401.207
E02000926,526967.463,176385.568
E02000927,528334.091,175927.203
E02000924,528891.369,176829.103
E02000925,527656.554,176540.796
E02000922,539559.263,186007.457
E02000923,527544.724,176956.933
E02000920,537782.202,186592.362
E02000921,538872.11,186041.494000001
E02000106,521408.532,185836.874
E02000187,529575.402,183109.179
E02000107,523561.315,185642.345000001
E02000186,528978.34,183427.66
E02000104,518430.548,186204.389
E02000185,525796.355,183778.32
E02000105,517090.239,185798.522
E02000184,529314.619,183905.687999999
E02000102,521570.115,186592.287
E02000183,528182.293,184010.530999999
E02000103,522554.087,186402.700999999
E02000182,526635.235,184161.231000001
E02000100,516769.316,186862.608999999
E02000181,525803.358,184322.302999999
E02000928,523561.586,175706.555
E02000101,520036.618,186587.989
E02000180,529700.957,184494.626
E02000929,526785.053,175667.409
E02000108,516204.242,185567.707
E02000189,530652.561,182652.762
E02000109,519460.662,185246.1
E02000188,529038.225,182738.514
E02006918,535130.727,186834.26
E02000876,534782.085,182159.204
E02000877,536834.029,181922.713
E02000874,535199.92,182396.267999999
E02000875,537322.562,182236.287
E02000872,534072.486,182482.401000001
E02000873,535902.984,182524.793
E02000870,535452.658,182806.545
E02000871,537769.183,182628.163000001
E02000056,526327.946,188867.713
E02000057,523675.552,188715.995999999
E02000055,523219.088,189187.351
E02000052,526882.26,189729.614
E02000053,521401.177,189679.651000001
E02000050,526408.113,190629.359999999
E02000878,533983.431,181760.733999999
E02000051,524880.403,189971.234999999
E02000879,535471.019,181566.179
E02000058,524962.189,188622.684
E02000059,521939.727,188239.482999999
E02000366,535693.775,184226.044
E02000742,542509.918,182383.437000001
E02000743,539924.33,182145.869999999
E02000740,539619.85,182658.533
E02000741,541244.689,182737.945
E02000748,542417.007,181346.036
E02000749,540849.581,181270.880000001
E02000976,525837.156,180995.098999999
E02000977,529908.536,180719.877
E02000974,527140.156,181241.546
E02000975,526384.912,181043.699999999
E02000972,529145.037,181594.055
E02000973,525374.262,181342.768999999
E02000970,528384.289,181602.103
E02000156,538321.815,165982.457
E02000971,527598.786,181541.392999999
E02000157,544710.502,165803.367000001
E02000154,545996.255,166591.561000001
E02000155,547147.773,166561.945
E02000152,542808.138,167194.162
E02000153,539895.635,166722.073999999
E02000150,537018.216,167793.589
E02006927,540651.923,175056.703
E02000151,544832.597,167274.739
E02006924,542744.603,187762.299000001
E02000979,529577.269,179133.738
E02006925,542379.538,189196.704
E02006921,534537.322,186963.504000001
E02000158,547268.563,165628.873
E02000159,542456.59,165407.77
E02006928,537691.029,177666.647
E02006929,539655.528,178578.606000001
E02000066,547857.982,179365.443
E02000067,549123.038,178812.467
E02000064,524816.374,186329.34
E02000065,547670.783,180930.021
E02000062,523467.501,187001.52
E02000063,524104.679,186600.247
E02000060,524260.672,188044.891000001
E02000061,525104.059,187336.846999999
E02000068,550919.983,178451.612
E02000069,549969.644,178229.93
E02000816,534476.956,178627.783
E02000897,539126.156,193162.018999999
E02000817,535028.367,178723.346999999
E02000896,538827.618,194297.719000001
E02000814,536342.673,179307.973999999
E02000895,537836.716,194698.388
E02000815,532321.714,179213.021
E02000894,537538.413,178651.411
E02000812,532950.193,179368.137
E02000893,538495.191,178877.092
E02000813,535292.901,179432.643999999
E02000810,534108.602,179386.298
E02000891,538407.266,180372.045
E02000890,534772.742,180239.336999999
E02000818,532670.083,178664.208000001
E02000899,537312.961,192932.108999999
E02000819,533902.746,178446.355
E02000898,538182.314,193097.01
E02000306,534479.857,193073.763
E02000387,524028.142,177741.398
E02000307,532981.518,192957.312999999
E02000386,524725.342,177990.685000001
E02000304,530075.919,193334.59
E02000385,524329.162,178165.778000001
E02000305,531161.452,193150.797
E02000384,523153.389,178461.65
E02000302,532042.752,193408.732999999
E02000383,524370.988,178643.808
E02000303,533766.452,193357.984999999
E02000382,522259.215,178698.222999999
E02000300,534051.705,194200.682
E02000381,523836.501,179198.674000001
E02000301,535138.195,193748.956
E02000380,522933.871,179228.754000001
E02000308,529264.735,192264.967
E02000389,523616.315,177310.011
E02000309,534462.326,192222.264
E02000388,525112.275,177549.082
E02000256,516994.102,181051.961999999
E02000257,518257.735,181104.99
E02000254,513002.323,181470.271
E02000255,516272.924,181453.106000001
E02000252,520661.232,181642.511
E02000253,515478.327,181738.145
E02000250,517387.839,182139.593
E02000251,513589.497,182067.453
E02000258,520045.665,180976.993000001
E02000259,515430.049,180949.437000001
E02000566,531449.805,185115.812000001
E02000567,532689.089,184716.591
E02000564,530826.581,185372.232999999
E02000565,532955.601,185219.828
E02000562,532123.727,185760.329
E02000563,529977.034,185488.4
E02000560,530567.737,186198.049000001
E02000561,529694.991,185996.645
E02000568,530571.297,184681.51
E02000569,532021.645,184395.245999999
E02000406,531673.076,190327.145
E02000487,556017.407,185778.016000001
E02000407,533495.097,190261.001
E02000486,553176.112,186122.956
E02000404,531697.552,190813.4
E02000485,555099.059,186659.367000001
E02000405,529478.922,190549.945
E02000484,552283.455,187040.654999999
E02000402,532987.806,191078.991
E02000483,553849.545,187124.855
E02000403,531016.424,190978.626
E02000482,556621.292,187305.669
E02000400,529868.025,191160.969000001
E02000481,557534.004,187726.362
E02000401,532396.027,191116.68
E02000480,550325.666,187931.742000001
E02000408,534098.393,190274.182
E02000489,552378.71,185373.676999999
E02000409,532818.059,190183.028999999
E02000488,553473.242,185451.852
E02000756,544390.382,191215.335000001
E02000757,540144.523,190692.704
E02000754,541371.668,191923.911
E02000755,542267.207,191526.609999999
E02000752,546470.331,192337.073999999
E02000753,545484.106,192218.012
E02000750,542398.557,180115.630999999
E02000751,540556.053,192303.736
E02006787,536417.286,168612.09
E02006786,546019.069,177888.030999999
E02000758,542856.895,190454.732000001
E02006785,545784.384,176508.646
E02000759,541066.933,190446.071
E02006784,538982.517,171259.399
E02006783,539914.04,171813.65
E02006782,540355.694,171127.109999999
E02006789,542293.838,159008.126
E02006788,535000.884,167659.460999999
E02000666,537191.945,174850.539000001
E02000667,536592.495,174536.778000001
E02000664,538348.533,175132.387
E02000665,539197.704,174910.787
E02000662,536108.396,175620.759
E02000663,537571.23,175604.598999999
E02000660,537084.856,176044.937000001
E02000661,539400.631,175643.98
E02000668,539796.175,174219.885
E02000669,538790.147,174127.818
E02000946,526283.247,173136.329
E02000947,525255.72,173153.979
E02000944,524092.066,173609.220000001
E02000945,522256.604,173466.681
E02000942,524820.762,173877.727
E02000943,528447.945,173685.626
E02000940,525650.165,174232.026000001
E02000126,525190.796,183058.101
E02000941,526212.288,174030.554
E02000127,542342.114,172020.306
E02000124,524022.26,183158.051999999
E02000125,522991.744,183125.884
E02000122,523408.909,183845.085000001
E02000123,521735.419,183416.620999999
E02000120,524923.37,183883.164999999
E02000121,518129.419,183960.547
E02000948,528898.087,173018.671
E02006930,539670.18,178185.811000001
E02006931,538048.32,176933.221000001
E02000128,543772.564,171336.455
E02000077,547031.68,176404.601
E02000074,551321.607,176677.577
E02000075,548837.754,176670.055
E02000072,551988.193,177108.122
E02000073,547742.637,176947.397
E02000070,548434.502,177843.255999999
E02000071,549883.505,177255.578
E02000078,550617.22,176364.914999999
E02000079,548597.917,175525.555
E02000316,543168.621,179026.130999999
E02000397,530542.17,191307.872
E02000317,542520.123,178686.213
E02000396,525615.406,176049.036
E02000314,545552.776,180118.287
E02000395,524541.297,176163.703
E02000315,546792.66,179313.032
E02000394,526106.915,176351.801999999
E02000312,530536.106,192018.961999999
E02000393,524257.142,176754.424000001
E02000313,546936.938,180502.409
E02000392,524864.146,176804.248
E02000391,525615.003,176884.478
E02000311,531799.148,192140.471999999
E02000390,524449.729,177243.810000001
E02000318,545486.817,178582.631999999
E02000319,544805.66,178556.853
E02000398,534542.08,191189.664000001
E02000226,534866.536,162647.054
E02000227,536263.052,162640.16
E02000224,532465.702,162870.867000001
E02000225,538401.501,162740.967
E02000222,532987.229,163894.880999999
E02000223,537984.403,163388.206
E02000220,532588.032,164791.453
E02000221,531576.472,164203.988
E02000228,533518.002,161819.060000001
E02000229,538817.335,161778.818
E02000576,532359.784,182455.797
E02000577,524350.482,182031.034
E02000574,530960.627,183034.221000001
E02000575,531652.581,182462.997
E02000572,530664.092,183653.783
E02000573,531720.678,183462.222999999
E02000570,531198.392,184185.694
E02000571,532285.126,183853.489
E02000578,523497.928,181948.691
E02000579,523728.935,181398.247
E02000497,510364.938,189115.188999999
E02000416,530401.999,189394.891000001
E02000496,505267.982,190417.992000001
E02000417,528772.964,189251.054
E02000495,509807.186,190825.856000001
E02000414,533157.625,189767.612
E02000494,508893.377,191646.366
E02000415,531948.896,189604.534
E02000412,531169.334,189924.014
E02000493,552655.22,182094.487
E02000413,528036.105,189767.532
E02000492,553544.96,182864.844000001
E02000410,528705.006,190120.658
E02000491,551421.178,183226.935000001
E02000411,534468.139,190147.055
E02000490,552237.633,184259.163000001
E02000499,511337.96,187803.089
E02000418,529755.98,189185.603
E02000498,508339.826,188014.130000001
E02000419,531455.396,189157.038000001
E02000726,538416.749,183903.911
E02000727,541353.75,184262.866
E02000724,541688.89,184694.698000001
E02000725,539019.052,184595.631999999
E02000722,539688.616,184699.131999999
E02000723,542431.185,184701.676999999
E02000720,541111.193,185163.161
E02000721,540682.081,184771.734999999
E02006796,511572.252,185650.676999999
E02000728,542897.624,184195.728
E02006795,512630.313,187030.823999999
E02000729,540231.683,183944.788000001
E02006794,533769.047,191201.147
E02006793,533373.081,192178.692
E02006792,520156.763,178411.579
E02006791,520415.348,179194.396
E02006799,547488.708,186783.103
E02006798,536811.852,177305.487
E02000676,536197.287,172982.431
E02000677,538191.631,172908.763
E02000674,538934.454,173257.632999999
E02000675,540382.551,173265.937000001
E02000672,537386.531,173712.513
E02000673,535248.851,173536.164999999
E02000670,538134.028,173773.179
E02000671,536199.738,173772.593
E02000678,539766.676,172463.83
E02000679,535883.302,172376.325999999
E02000956,526976.979,171552.437999999
E02000957,527701.002,171070.522
E02000954,527839.768,172010.181
E02000955,527765.953,171694.923
E02000953,526387.245,172345.889
E02000950,524052.846,172932.346000001
E02000951,528127.487,172589.741
E02000136,545781.461,169466.025
E02000137,539024.757,169375.535
E02000134,540295.262,169983.316
E02000135,534980.59,169929.362
E02000132,537208.361,170175.709000001
E02000133,543082.51,169917.431
E02000130,535646.758,170587.088
E02000958,528776.705,171069.645
E02000131,534243.67,170365.839
E02000959,529262.617,170898.976
E02000138,537989.162,169498.255000001
E02000139,536092.826,169441.638
E02000866,536318.301,183167.545
E02000867,537133.189,183131.529999999
E02000864,536770.363,183631.645
E02000865,535051.685,183233.882999999
E02000863,529265.157,162250.566
E02000861,526937.433,162910.017999999
E02000046,525529.431,190836.181
E02000047,520362.273,190826.241
E02000044,520965.129,191509.841
E02000045,528299.441,191218.176000001
E02000042,526246.627,191945.324999999
E02000043,525215.719,191805.278000001
E02000868,534503.191,183039.866
E02006854,537176.591,179927.429
E02000041,519768.887,191959.308
E02000869,533835.931,182826.192
E02006853,537430.322,179510.986
E02000048,523877.78,190774.232000001
E02000049,521538.25,190731.795
E02000236,528927.245,159167.159
E02000237,531277.372,157742.683
E02000234,530552.439,159832.062999999
E02000235,532821.999,159682.429
E02000232,534711.527,160296.418
E02000233,531891.6,160242.234999999
E02000230,531586.729,161720.517999999
E02000231,530120.659,160901.199999999
E02000238,514592.407,185176.526000001
E02000239,515936.154,185019.343
E02000546,512690.971,174854.34
E02000547,509895.365,174136.588
E02000367,535026.188,183966.630999999
E02000364,534204.532,184645.130999999
E02000365,533533.627,184479.950999999
